Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,KB/sec,Avg. Bytes
3199 /ads/studio/cached_libs/modernizr_2.8.3_ec185bb44fe5e6bf7455d6e8ef37ed0e_no-classes.js,20,54,38,76,13.97,0.00%,1.6,7.22,4671.8
3200 /usersync,20,419,302,1086,219.98,0.00%,1.6,2.29,1509.3
3201 /pagead/js/lidar.js,20,75,35,155,36.71,0.00%,1.6,34.47,22198.0
3193 /addyn%7C3.0%7C5303%7C2799310%7C0%7C170%7CADTECH;loc=300;key=key1%20key2%20key3%20key4;group=%5Bgroup%5D;misc=1431974026930,20,440,115,739,207.96,0.00%,1.5,1.84,1230.6
3194 /addyn%7C3.0%7C5303%7C2799330%7C0%7C225%7CADTECH;loc=300;key=key1%20key2%20key3%20key4;group=%5Bgroup%5D;misc=1431974026937,20,374,122,577,209.25,0.00%,1.5,1.66,1111.5
3202 /adscores/g.pixel,20,286,273,330,13.49,0.00%,1.6,1.96,1280.8
3205 /usersync,20,389,369,466,24.18,100.00%,1.6,7.44,4895.4
3206 /adperf%7C2.0%7C5303%7C2799330%7C0%7C225%7CAdId=6768114;BnId=2;ct=1863761344;st=513161;ku=0;ccid=1;scid=1045932;iid=0;zcid=17390;subnid=1;camnid=5303;camsubnid=1;bnnr=24311686;ctlen=869;,20,41,1,64,15.96,5.00%,1.6,0.41,259.3
3204 /adi/N84001.325081OTCMARKETS.COM/B8443801.114208811;sz=300x250;click=http%3A//adserver.adtechus.com/adlink%7C5303%7C2799310%7C0%7C170%7CAdId%3D6848284%3BBnId%3D1%3Bitime%3D974024624%3Bkey%3Dkey1%2520key2%2520key3%2520key4%3Blink%3D;ord=974024624,20,64,60,68,2.14,0.00%,1.6,8.51,5409.4
3203 /4601119/OE_RichOffer_BROK_Offer_P_O_Desktop_300x250.swf,20,46,29,67,15.07,0.00%,1.6,40.36,25596.0
3209 /getuid,20,388,370,439,16.32,0.00%,1.6,4.47,2909.0
3208 /pixel/6633/,20,227,216,272,14.21,0.00%,1.6,1.23,793.8
3210 /ads/studio/cached_libs/modernizr_2.8.3_ec185bb44fe5e6bf7455d6e8ef37ed0e_no-classes.js,20,40,37,44,2.27,0.00%,1.6,7.37,4671.4
3211 /usersync,20,315,301,334,10.17,0.00%,1.6,2.33,1509.3
3212 /usersync,20,26,23,30,2.08,0.00%,1.6,0.19,120.0
3213 /adscores/g.pixel,20,286,271,317,9.89,0.00%,1.6,1.98,1281.0
3214 /4601119/OE_FC_RET_Guidance_P_NO_Desktop_300x250.swf,20,31,28,36,2.36,0.00%,1.6,43.96,27851.0
3215 /pixel/6633/,20,228,217,281,13.13,0.00%,1.6,1.23,793.8
3207 /j,20,326,192,571,90.61,0.00%,1.6,3.75,2476.8
3217 /i/0RpqGPYQWx_1432393692.html,20,53,28,76,14.25,0.00%,1.6,1.95,1249.8
3218 /pixel.gif,20,43,24,77,15.51,0.00%,1.6,0.50,318.0
3219 /usersync,20,394,371,431,15.72,100.00%,1.6,7.48,4894.6
3220 /ct/creative_add_on.js,20,46,30,77,13.61,0.00%,1.6,3.40,2160.0
3222 /pixel.gif,20,32,28,45,4.41,0.00%,1.6,0.50,318.0
3223 /getuid,20,390,372,434,14.56,0.00%,1.6,4.47,2909.8
3221 /adi/N5092.158901.DATAXU/B8439703.114097533;dcopt=anid;sz=728x90;click=http://i.w55c.net/cl,20,65,60,70,3.01,0.00%,1.6,6.99,4437.8
3224 /surly.js,20,71,42,115,24.95,0.00%,1.6,2.67,1694.0
3225 /usersync,20,313,298,390,18.49,0.00%,1.6,2.34,1509.8
3227 /ct/cms-2c.html,20,31,26,36,3.01,0.00%,1.6,4.25,2675.0
3231 /pixel/smt,20,0,0,2,0.59,100.00%,1.6,2.94,1847.6
3228 /adscores/g.pixel,20,295,273,368,22.73,0.00%,1.6,1.99,1280.8
3226 /viewad/1885707/MINI-2726_Convertible_BRAND_728x90_ban_150209100_ff.gif,20,35,28,99,14.87,0.00%,1.6,44.47,27997.0
3229 /a/n/292/2532.js,20,48,43,63,4.92,0.00%,1.6,2.51,1584.0
3230 /sync,20,111,66,178,40.98,0.00%,1.6,0.84,528.0
3232 /red/usync,20,76,29,205,48.32,0.00%,1.6,0.91,569.0
3233 /pixel/6633/,20,230,218,259,10.34,0.00%,1.6,1.26,793.9
3234 /sync,20,33,30,44,3.36,0.00%,1.6,0.51,317.0
3236 /ct/0_0_0Cmvg0Z1IT_2532/us/0/1/0/0/0/0/728/90/242/292/0/pixel.gif,20,55,26,133,31.10,0.00%,1.6,0.08,51.0
3235 /usersync,20,34,23,80,16.32,0.00%,1.7,0.19,120.0
3237 /content/canAuthor.json,20,83,73,103,7.26,0.00%,1.6,0.99,616.4
3238 /1/c816f66e51,20,70,43,103,21.94,0.00%,1.7,0.35,217.9
3239 /content/getPageText.json,20,40,36,48,3.17,0.00%,1.7,5.26,3238.4
3243 /content/getPageText.json,20,75,69,95,5.40,0.00%,1.7,7.14,4405.6
3242 /content/getPageText.json,20,41,37,48,2.97,0.00%,1.7,3.25,1997.4
3240 /content/getPageText.json,20,41,36,56,5.68,0.00%,1.7,2.79,1715.8
3241 /common/IsExternalUser,20,44,39,54,3.60,0.00%,1.7,0.93,570.0
3245 /__ptq.gif,20,46,26,74,15.57,0.00%,1.7,0.45,275.0
3244 /__utm.gif,20,39,34,50,3.81,0.00%,1.7,0.67,408.0
3247 /pixel.gif,20,30,26,35,2.67,0.00%,1.7,0.52,318.0
3246 /activeview,20,59,53,71,5.09,0.00%,1.7,0.82,503.0
3248 /pixel.gif,20,28,25,34,2.50,0.00%,1.7,0.52,318.0
3249 /pagead/gen_204,20,52,46,64,4.53,0.00%,1.7,0.74,451.0
3250 /activeview,20,61,54,70,4.10,0.00%,1.7,0.82,503.0
3251 /pixel.gif,20,31,25,42,5.26,0.00%,1.7,0.52,318.0
3252 /pixel.gif,20,31,26,43,3.99,0.00%,1.7,0.52,318.0
3253 /pixel.gif,20,31,27,47,4.83,0.00%,1.7,0.52,318.0
3254 /pixel.gif,20,30,25,47,5.14,0.00%,1.7,0.52,318.0
3255 /pixel.gif,20,29,27,36,3.03,0.00%,1.7,0.52,318.0
3256 /pixel.gif,20,30,25,44,4.08,0.00%,1.7,0.52,318.0
3257 /pagead/gen_204,20,51,46,63,4.03,0.00%,1.7,0.74,451.0
3258 /pixel.gif,20,29,25,36,3.14,0.00%,1.7,0.52,318.0
3259 /pixel.gif,20,29,24,38,3.28,0.00%,1.7,0.52,318.0
3260 /activeview,20,58,51,68,4.46,0.00%,1.7,0.82,503.0
3261 /activeview,20,57,51,70,4.95,0.00%,1.7,0.83,503.0
TOTAL,1720,126,0,1086,143.61,4.71%,71.7,531.37,7587.6
1432058551593,279,3175 /marketplaces/otcqx,200,OK,Thread Group 1-3,text,true,57208,8,8,191
1432058551678,201,3175 /marketplaces/otcqx,200,OK,Thread Group 1-6,text,true,57208,8,8,105
1432058551593,301,3175 /marketplaces/otcqx,200,OK,Thread Group 1-4,text,true,57208,8,8,191
1432058551593,323,3175 /marketplaces/otcqx,200,OK,Thread Group 1-1,text,true,57208,8,8,190
1432058551593,324,3175 /marketplaces/otcqx,200,OK,Thread Group 1-2,text,true,57208,8,8,191
1432058551781,196,3175 /marketplaces/otcqx,200,OK,Thread Group 1-7,text,true,57208,9,9,85
1432058551902,121,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-3,text,true,930,9,9,67
1432058551926,114,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-1,text,true,930,9,9,58
1432058551903,138,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-4,text,true,930,9,9,76
1432058551901,143,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-6,text,true,930,9,9,77
1432058551926,123,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-2,text,true,930,9,9,57
1432058551889,207,3175 /marketplaces/otcqx,200,OK,Thread Group 1-8,text,true,57208,10,10,96
1432058551988,110,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-7,text,true,930,10,10,54
1432058552044,84,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-1,text,true,2517,10,10,29
1432058552044,85,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-4,text,true,2513,10,10,30
1432058552049,87,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-6,text,true,2509,10,10,31
1432058552051,92,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-2,text,true,2515,10,10,28
1432058552027,133,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-3,text,true,2508,10,10,30
1432058552137,41,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-6,text,true,1927,10,10,41
1432058552100,79,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-7,text,true,2507,10,10,27
1432058551985,204,3175 /marketplaces/otcqx,200,OK,Thread Group 1-9,text,true,57208,10,10,92
1432058552161,36,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-3,text,true,1927,10,10,36
1432058552129,72,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-1,text,true,1927,10,10,40
1432058552130,77,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-4,text,true,1927,10,10,41
1432058552107,106,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-8,text,true,930,10,10,53
1432058552144,78,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-2,text,true,1927,10,10,42
1432058552183,41,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-7,text,true,1927,10,10,40
1432058552214,77,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-8,text,true,2509,10,10,28
1432058552094,205,3175 /marketplaces/otcqx,200,OK,Thread Group 1-10,text,true,57208,10,10,93
1432058551593,714,3175 /marketplaces/otcqx,200,OK,Thread Group 1-5,text,true,57208,10,10,190
1432058552199,117,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-9,text,true,930,10,10,59
1432058552206,125,3178 /gtm.js,200,OK,Thread Group 1-3,text,true,16182,10,10,95
1432058552215,117,3178 /gtm.js,200,OK,Thread Group 1-4,text,true,16182,10,10,82
1432058552294,41,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-8,text,true,1927,10,10,41
1432058552192,145,3178 /gtm.js,200,OK,Thread Group 1-6,text,true,16182,10,10,115
1432058552209,129,3178 /gtm.js,200,OK,Thread Group 1-1,text,true,16182,10,10,95
1432058552232,115,3178 /gtm.js,200,OK,Thread Group 1-7,text,true,16182,10,10,85
1432058552231,123,3178 /gtm.js,200,OK,Thread Group 1-2,text,true,16182,10,10,87
1432058552320,85,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-9,text,true,2515,10,10,29
1432058552320,106,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-5,text,true,930,10,10,59
1432058552320,122,3176 /addyn/3.0/5303.1/3209808/0/16/ADTECH;loc=100;target=_blank;misc=%5BTIMESTAMP%5D;rdclick=%5BCLICKMACRO%5D,200,OK,Thread Group 1-10,text,true,930,10,10,59
1432058552407,39,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-9,text,true,1927,10,10,39
1432058552349,100,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-1,text,true,7500,10,10,100
1432058552356,94,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-7,text,true,1725,10,10,93
1432058552363,88,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-2,text,true,1713,10,10,88
1432058552341,112,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-3,text,true,7574,10,10,111
1432058552348,107,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-6,text,true,1711,10,10,107
1432058552341,117,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-4,text,true,7420,10,10,117
1432058552347,120,3178 /gtm.js,200,OK,Thread Group 1-8,text,true,16182,10,10,88
1432058552450,35,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-1,text,true,724,10,10,35
1432058552450,42,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-7,text,true,724,10,10,42
1432058552454,38,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-3,text,true,724,10,10,38
1432058552456,36,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-6,text,true,724,10,10,36
1432058552452,40,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-2,text,true,720,10,10,40
1432058552459,41,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-4,text,true,724,10,10,41
1432058552486,32,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-1,text,true,513,10,10,32
1432058552428,91,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-5,text,true,2494,10,10,29
1432058552444,88,3177 /addyn/3.0/5303.1/2799329/0/169/ADTECH;loc=100;target=_blank;key=key1+key2+key3+key4;grp=%5Bgroup%5D;misc=1431974023749,200,OK,Thread Group 1-10,text,true,2497,10,10,32
1432058552493,40,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-6,text,true,513,10,10,40
1432058552493,41,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-3,text,true,513,10,10,41
1432058552493,41,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-2,text,true,513,10,10,41
1432058552493,43,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-7,text,true,513,10,10,43
1432058552500,50,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-4,text,true,513,10,10,50
1432058552520,35,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-5,text,true,1927,10,10,35
1432058552471,91,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-8,text,true,7532,10,10,91
1432058552455,116,3178 /gtm.js,200,OK,Thread Group 1-9,text,true,16182,10,10,94
1432058552534,41,3179 /otciq/ajax/getAggregateWombatTradesForAllTierGroup.json,200,OK,Thread Group 1-10,text,true,1927,10,10,41
1432058552563,36,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-8,text,true,724,10,10,36
1432058552600,46,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-8,text,true,513,10,10,46
1432058552547,108,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-3,bin,true,474,10,10,108
1432058552552,102,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-6,bin,true,474,10,10,101
1432058552522,132,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-1,bin,true,474,10,10,132
1432058552548,108,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-2,bin,true,474,10,10,107
1432058552554,106,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-7,bin,true,474,10,10,105
1432058552558,103,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-4,bin,true,474,10,10,102
1432058552576,96,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-9,text,true,7504,10,10,96
1432058552561,125,3178 /gtm.js,200,OK,Thread Group 1-5,text,true,16182,10,10,90
1432058552580,123,3178 /gtm.js,200,OK,Thread Group 1-10,text,true,16182,10,10,88
1432058552674,37,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-9,text,true,724,10,10,37
1432058552712,37,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-9,text,true,513,10,10,37
1432058552661,110,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-8,bin,true,474,10,10,110
1432058552693,90,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-5,text,true,1723,10,10,90
1432058552710,99,3181 /adi/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=%5Btimestamp%5D,200,OK,Thread Group 1-10,text,true,1723,10,10,99
1432058552785,39,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-5,text,true,724,10,10,39
1432058552811,38,3183 /common/CountSecuritiesByTierGroup.json,200,OK,Thread Group 1-10,text,true,724,10,10,38
1432058552757,99,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-9,bin,true,474,10,10,99
1432058552826,36,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-5,text,true,513,10,10,36
1432058552852,39,3182 /otciq/ajax/getMarketTotals.jsonx,200,OK,Thread Group 1-10,text,true,513,10,10,39
1432058552660,309,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-2,text,true,1021,10,10,203
1432058552662,315,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-4,text,true,1021,10,10,207
1432058552658,320,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-3,text,true,1021,10,10,209
1432058552659,325,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-6,text,true,1021,10,10,206
1432058552658,326,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-1,text,true,1021,10,10,221
1432058552662,323,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-7,text,true,1021,10,10,208
1432058552883,105,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-5,bin,true,474,10,10,105
1432058552897,102,3187 /pixel;r=1706859472;a=p-B1ry_R3CQS6M9;fpan=0;fpa=P0-605369517-1431627681416;ns=0;ce=1;cm=;je=1;sr=1600x900x24;enc=n;dst=1;et=1431974026270;tzo=240;ref=;url=http%3A%2F%2Fwww.otcmarkets.com%2Fmarketplaces%2Fotcqx;ogl=,200,OK,Thread Group 1-10,bin,true,474,10,10,102
1432058552774,309,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-8,text,true,1021,10,10,208
1432058552992,105,3186 /dc.js,200,OK,Thread Group 1-6,text,true,16256,10,10,70
1432058552984,119,3186 /dc.js,200,OK,Thread Group 1-4,text,true,16256,10,10,97
1432058552984,120,3186 /dc.js,200,OK,Thread Group 1-3,text,true,16256,10,10,87
1432058552996,114,3186 /dc.js,200,OK,Thread Group 1-1,text,true,16256,10,10,82
1432058552978,133,3186 /dc.js,200,OK,Thread Group 1-2,text,true,16256,10,10,97
1432058552996,120,3186 /dc.js,200,OK,Thread Group 1-7,text,true,16256,10,10,84
1432058552858,312,3180 /jump/N84001.325081OTCMARKETS.COM/B8443801.114637053;sz=1x1;ord=974023613,204,No Content,Thread Group 1-9,text,true,1021,10,10,215
